ID,filter,rell_number,date,hour,minute,seconds,FTS.GZ,JPG
nso_0447_03147,-,FLP#8050,13Nov1994,20.0,10.0,10.0,nso_0447_03147.fts.gz,nso_0447_03147.jpg
nso_0447_04196,-,FLP#8050,17Nov1994,16.0,52.0,0.0,nso_0447_04196.fts.gz,nso_0447_04196.jpg
nso_0447_05245,-,FLP#8050,19Nov1994,22.0,20.0,0.0,nso_0447_05245.fts.gz,nso_0447_05245.jpg
nso_0447_06294,-,FLP#8050,24Nov1994,18.0,24.0,0.0,nso_0447_06294.fts.gz,nso_0447_06294.jpg
nso_0447_07343,-,FLP#8051,28Nov1994,21.0,12.0,0.0,nso_0447_07343.fts.gz,nso_0447_07343.jpg
nso_0447_08392,-,FLP#8051,1Dec1994,16.0,55.0,10.0,nso_0447_08392.fts.gz,nso_0447_08392.jpg
nso_0447_09441,-,FLP#8051,3Dec1994,22.0,26.0,0.0,nso_0447_09441.fts.gz,nso_0447_09441.jpg
nso_0447_10490,-,FLP#8051,8Dec1994,20.0,2.0,0.0,nso_0447_10490.fts.gz,nso_0447_10490.jpg
nso_0447_11539,-,FLP#8051,11Dec1994,21.0,8.0,0.0,nso_0447_11539.fts.gz,nso_0447_11539.jpg
nso_0447_12588,-,FLP#8051,15Dec1994,17.0,10.0,0.0,nso_0447_12588.fts.gz,nso_0447_12588.jpg
nso_0447_13637,-,FLP#8051,17Dec1994,22.0,42.0,0.0,nso_0447_13637.fts.gz,nso_0447_13637.jpg
nso_0447_14686,-,FLP#8052,20Dec1994,19.0,12.0,0.0,nso_0447_14686.fts.gz,nso_0447_14686.jpg
nso_0447_15735,-,FLP#8052,29Dec1994,15.0,16.0,0.0,nso_0447_15735.fts.gz,nso_0447_15735.jpg
nso_0447_16784,-,FLP#8052,3Jan1995,15.0,8.0,0.0,nso_0447_16784.fts.gz,nso_0447_16784.jpg
nso_0447_17833,-,FLP#8052,9Jan1995,15.0,18.0,0.0,nso_0447_17833.fts.gz,nso_0447_17833.jpg
nso_0447_18882,-,FLP#8052,13Jan1995,22.0,22.0,0.0,nso_0447_18882.fts.gz,nso_0447_18882.jpg
nso_0447_19931,-,FLP#8052,18Jan1995,23.0,0.0,10.0,nso_0447_19931.fts.gz,nso_0447_19931.jpg
nso_0447_20980,,,,,,,nso_0447_20980.fts.gz,nso_0447_20980.jpg
nso_0448_01184,-,FLP#8053,30Jan1995,20.0,56.0,0.0,nso_0448_01184.fts.gz,nso_0448_01184.jpg
nso_0448_02368,-,FLP#8053,3Feb1995,15.0,4.0,0.0,nso_0448_02368.fts.gz,nso_0448_02368.jpg
nso_0448_03552,-,FLP#8053,5Feb1995,20.0,20.0,0.0,nso_0448_03552.fts.gz,nso_0448_03552.jpg
nso_0448_04736,-,FLP#8053,8Feb1995,17.0,10.0,10.0,nso_0448_04736.fts.gz,nso_0448_04736.jpg
nso_0448_05920,-,FLP#8053,12Feb1995,22.0,26.0,0.0,nso_0448_05920.fts.gz,nso_0448_05920.jpg
nso_0448_07104,-,FLP#8053,19Feb1995,20.0,10.0,0.0,nso_0448_07104.fts.gz,nso_0448_07104.jpg
nso_0448_08288,-,FLP#8053,22Feb1995,19.0,35.0,10.0,nso_0448_08288.fts.gz,nso_0448_08288.jpg
nso_0448_09472,-,FLP#8054,27Feb1995,20.0,34.0,0.0,nso_0448_09472.fts.gz,nso_0448_09472.jpg
nso_0448_10656,-,FLP#8054,3Mar1995,16.0,46.0,0.0,nso_0448_10656.fts.gz,nso_0448_10656.jpg
nso_0448_11840,-,FLP#8054,8Mar1995,14.0,10.0,10.0,nso_0448_11840.fts.gz,nso_0448_11840.jpg
nso_0448_13024,-,FLP#8054,11Mar1995,16.0,36.0,0.0,nso_0448_13024.fts.gz,nso_0448_13024.jpg
nso_0448_14208,-,FLP#8054,14Mar1995,23.0,4.0,0.0,nso_0448_14208.fts.gz,nso_0448_14208.jpg
nso_0448_15392,-,FLP#8054,18Mar1995,16.0,6.0,0.0,nso_0448_15392.fts.gz,nso_0448_15392.jpg
nso_0448_16576,-,FLP#8055,21Mar1995,0.0,0.0,5.0,nso_0448_16576.fts.gz,nso_0448_16576.jpg
nso_0448_17760,-,FLP#8055,24Mar1995,17.0,8.0,0.0,nso_0448_17760.fts.gz,nso_0448_17760.jpg
nso_0448_18944,-,FLP#8055,-,15,35,10,nso_0448_18944.fts.gz,nso_0448_18944.jpg
nso_0448_20128,-,FLP#8055,1Apr1995,16.0,22.0,0.0,nso_0448_20128.fts.gz,nso_0448_20128.jpg
nso_0448_21312,-,FLP#8055,8Apr1995,21.0,2.0,0.0,nso_0448_21312.fts.gz,nso_0448_21312.jpg
nso_0448_22496,-,FLP#8055,12Apr1995,19.0,6.0,50.0,nso_0448_22496.fts.gz,nso_0448_22496.jpg
nso_0448_23720,-,FLP#8055,17Apr1995,20.0,55.0,10.0,nso_0448_23720.fts.gz,nso_0448_23720.jpg
nso_0449_01188,-,FLP#8056,21Apr1995,15.0,45.0,10.0,nso_0449_01188.fts.gz,nso_0449_01188.jpg
nso_0449_02376,-,FLP#8056,24Apr1995,19.0,54.0,0.0,nso_0449_02376.fts.gz,nso_0449_02376.jpg
nso_0449_03564,-,FLP#8056,28Apr1995,13.0,32.0,0.0,nso_0449_03564.fts.gz,nso_0449_03564.jpg
nso_0449_04752,-,FLP#8056,3May1995,13.0,6.0,0.0,nso_0449_04752.fts.gz,nso_0449_04752.jpg
nso_0449_05940,-,FLP#8056,6May1995,20.0,30.0,10.0,nso_0449_05940.fts.gz,nso_0449_05940.jpg
nso_0449_07128,-,FLP#8056,10May1995,14.0,40.0,10.0,nso_0449_07128.fts.gz,nso_0449_07128.jpg
nso_0449_08316,-,FLP#8057,13May1995,20.0,52.0,0.0,nso_0449_08316.fts.gz,nso_0449_08316.jpg
nso_0449_09504,-,FLP#8057,19May1995,17.0,0.0,10.0,nso_0449_09504.fts.gz,nso_0449_09504.jpg
nso_0449_10692,-,FLP#8057,24May1995,16.0,48.0,0.0,nso_0449_10692.fts.gz,nso_0449_10692.jpg
nso_0449_11880,-,FLP#8057,28May1995,16.0,12.0,0.0,nso_0449_11880.fts.gz,nso_0449_11880.jpg
nso_0449_13068,-,FLP#8057,1Jun1995,16.0,0.0,0.0,nso_0449_13068.fts.gz,nso_0449_13068.jpg
nso_0449_14256,-,FLP#8057,4Jun1995,16.0,56.0,0.0,nso_0449_14256.fts.gz,nso_0449_14256.jpg
nso_0449_15444,-,FLP#8057,7Jun1995,13.0,0.0,0.0,nso_0449_15444.fts.gz,nso_0449_15444.jpg
nso_0449_16632,-,FLP#8058,9Jun1995,21.0,0.0,10.0,nso_0449_16632.fts.gz,nso_0449_16632.jpg
nso_0449_17820,-,FLP#8058,12Jun1995,22.0,36.0,0.0,nso_0449_17820.fts.gz,nso_0449_17820.jpg
nso_0449_19008,-,FLP#8058,16Jun1995,15.0,52.0,0.0,nso_0449_19008.fts.gz,nso_0449_19008.jpg
nso_0449_20196,-,FLP#8058,20Jun1995,20.0,5.0,10.0,nso_0449_20196.fts.gz,nso_0449_20196.jpg
nso_0449_21384,-,FLP#8058,23Jun1995,22.0,58.0,10.0,nso_0449_21384.fts.gz,nso_0449_21384.jpg
nso_0449_22572,-,FLP#8058,27Jun1995,17.0,55.0,10.0,nso_0449_22572.fts.gz,nso_0449_22572.jpg
nso_0449_23760,-,FLP#8058,1Jul1995,16.0,15.0,10.0,nso_0449_23760.fts.gz,nso_0449_23760.jpg
nso_0450_01182,-,FLP#8059,3Jul1995,20.0,32.0,0.0,nso_0450_01182.fts.gz,nso_0450_01182.jpg
nso_0450_02364,-,FLP#8059,8Jul1995,14.0,22.0,0.0,nso_0450_02364.fts.gz,nso_0450_02364.jpg
nso_0450_03546,-,FLP#8059,10Jul1995,21.0,30.0,0.0,nso_0450_03546.fts.gz,nso_0450_03546.jpg
nso_0450_04728,-,FLP#8059,13Jul1995,15.0,14.0,0.0,nso_0450_04728.fts.gz,nso_0450_04728.jpg
nso_0450_05910,-,FLP#8059,19Jul1995,21.0,50.0,0.0,nso_0450_05910.fts.gz,nso_0450_05910.jpg
nso_0450_07092,-,FLP#8059,23Jul1995,22.0,35.0,10.0,nso_0450_07092.fts.gz,nso_0450_07092.jpg
nso_0450_08274,-,FLP#8060,26Jul1995,18.0,26.0,0.0,nso_0450_08274.fts.gz,nso_0450_08274.jpg
nso_0450_09456,-,FLP#8060,29Jul1995,16.0,20.0,10.0,nso_0450_09456.fts.gz,nso_0450_09456.jpg
nso_0450_10638,-,FLP#8060,2Aug1995,19.0,2.0,0.0,nso_0450_10638.fts.gz,nso_0450_10638.jpg
nso_0450_11820,-,FLP#8060,7Aug1995,15.0,40.0,0.0,nso_0450_11820.fts.gz,nso_0450_11820.jpg
nso_0450_13002,-,FLP#8060,12Aug1995,16.0,25.0,10.0,nso_0450_13002.fts.gz,nso_0450_13002.jpg
nso_0450_14184,-,FLP#8060,20Aug1995,13.0,46.0,0.0,nso_0450_14184.fts.gz,nso_0450_14184.jpg
nso_0450_15366,-,FLP#8060,28Aug1995,16.0,58.0,0.0,nso_0450_15366.fts.gz,nso_0450_15366.jpg
nso_0450_16548,-,FLP#8061,2Sep1995,13.0,10.0,10.0,nso_0450_16548.fts.gz,nso_0450_16548.jpg
nso_0450_17730,-,FLP#8061,4Sep1995,21.0,26.0,0.0,nso_0450_17730.fts.gz,nso_0450_17730.jpg
nso_0450_18912,-,FLP#8061,8Sep1995,14.0,4.0,0.0,nso_0450_18912.fts.gz,nso_0450_18912.jpg
nso_0450_20094,-,FLP#8061,12Sep1995,20.0,10.0,10.0,nso_0450_20094.fts.gz,nso_0450_20094.jpg
nso_0450_21276,-,FLP#8061,20Sep1995,17.0,14.0,0.0,nso_0450_21276.fts.gz,nso_0450_21276.jpg
nso_0450_22458,-,FLP#8061,23Sep1995,18.0,0.0,0.0,nso_0450_22458.fts.gz,nso_0450_22458.jpg
nso_0450_23640,-,FLP#8061,26Sep1995,21.0,4.0,55.0,nso_0450_23640.fts.gz,nso_0450_23640.jpg
nso_0451_01179,-,FLP#8062,1Oct1995,18.0,19.0,20.0,nso_0451_01179.fts.gz,nso_0451_01179.jpg
nso_0451_02358,-,FLP#8062,4Oct1995,15.0,29.0,20.0,nso_0451_02358.fts.gz,nso_0451_02358.jpg
nso_0451_03537,-,FLP#8062,6Oct1995,22.0,9.0,20.0,nso_0451_03537.fts.gz,nso_0451_03537.jpg
nso_0451_04716,-,FLP#8062,9Oct1995,20.0,25.0,10.0,nso_0451_04716.fts.gz,nso_0451_04716.jpg
nso_0451_05895,-,FLP#8062,12Oct1995,18.0,28.0,0.0,nso_0451_05895.fts.gz,nso_0451_05895.jpg
nso_0451_07074,-,FLP#8062,15Oct1995,18.0,16.0,0.0,nso_0451_07074.fts.gz,nso_0451_07074.jpg
nso_0451_08253,-,FLP#8063,18Oct1995,18.0,34.0,0.0,nso_0451_08253.fts.gz,nso_0451_08253.jpg
nso_0451_09432,-,FLP#8063,21Oct1995,16.0,25.0,10.0,nso_0451_09432.fts.gz,nso_0451_09432.jpg
nso_0451_10611,-,FLP#8063,24Oct1995,23.0,13.0,55.0,nso_0451_10611.fts.gz,nso_0451_10611.jpg
nso_0451_11790,-,FLP#8063,29Oct1995,18.0,14.0,0.0,nso_0451_11790.fts.gz,nso_0451_11790.jpg
nso_0451_12969,-,FLP#8063,4Nov1995,19.0,44.0,20.0,nso_0451_12969.fts.gz,nso_0451_12969.jpg
nso_0451_14148,-,FLP#8063,13Nov1995,23.0,16.0,0.0,nso_0451_14148.fts.gz,nso_0451_14148.jpg
nso_0451_15327,-,FLP#8063,17Nov1995,22.0,34.0,0.0,nso_0451_15327.fts.gz,nso_0451_15327.jpg
nso_0451_16506,-,FLP#8064,22Nov1995,19.0,44.0,0.0,nso_0451_16506.fts.gz,nso_0451_16506.jpg
nso_0451_17685,-,FLP#8064,27Nov1995,21.0,20.0,0.0,nso_0451_17685.fts.gz,nso_0451_17685.jpg
nso_0451_18864,-,FLP#8064,1Dec1995,22.0,32.0,0.0,nso_0451_18864.fts.gz,nso_0451_18864.jpg
nso_0451_20043,-,FLP#8064,8Dec1995,22.0,44.0,0.0,nso_0451_20043.fts.gz,nso_0451_20043.jpg
nso_0451_21222,,,,,,,nso_0451_21222.fts.gz,nso_0451_21222.jpg
nso_0451_22401,-,FLP#8064,27Dec1995,21.0,24.0,0.0,nso_0451_22401.fts.gz,nso_0451_22401.jpg
nso_0451_23580,-,FLP#8064,5Jan1996,18.0,50.0,0.0,nso_0451_23580.fts.gz,nso_0451_23580.jpg
nso_0452_01177,-,FLP#8065,8Jan1996,15.0,16.0,0.0,nso_0452_01177.fts.gz,nso_0452_01177.jpg
nso_0452_02354,-,FLP#8065,12Jan1996,21.0,46.0,0.0,nso_0452_02354.fts.gz,nso_0452_02354.jpg
nso_0452_03531,-,FLP#8065,16Jan1996,18.0,4.0,0.0,nso_0452_03531.fts.gz,nso_0452_03531.jpg
nso_0452_04708,-,FLP#8065,20Jan1996,23.0,28.0,0.0,nso_0452_04708.fts.gz,nso_0452_04708.jpg
nso_0452_05885,-,FLP#8065,24Jan1996,23.0,24.0,0.0,nso_0452_05885.fts.gz,nso_0452_05885.jpg
nso_0452_07062,-,FLP#8065,29Jan1996,16.0,36.0,0.0,nso_0452_07062.fts.gz,nso_0452_07062.jpg
nso_0452_08239,-,FLP#8065,5Jan1996,17.0,36.0,0.0,nso_0452_08239.fts.gz,nso_0452_08239.jpg
nso_0452_09416,-,FLP#8065,9Feb1996,18.0,40.0,5.0,nso_0452_09416.fts.gz,nso_0452_09416.jpg
nso_0452_10593,-,FLP#8065,14Feb1996,17.0,46.0,5.0,nso_0452_10593.fts.gz,nso_0452_10593.jpg
nso_0452_11770,-,FLP#8065,18Feb1996,17.0,58.0,0.0,nso_0452_11770.fts.gz,nso_0452_11770.jpg
nso_0452_12947,-,FLP#8066,27Feb1996,17.0,48.0,0.0,nso_0452_12947.fts.gz,nso_0452_12947.jpg
nso_0452_14124,-,FLP#8066,2Mar1996,17.0,4.0,0.0,nso_0452_14124.fts.gz,nso_0452_14124.jpg
nso_0452_15301,-,FLP#8066,7Mar1996,21.0,0.0,0.0,nso_0452_15301.fts.gz,nso_0452_15301.jpg
nso_0452_16478,-,FLP#8067,11Mar1996,20.0,58.0,0.0,nso_0452_16478.fts.gz,nso_0452_16478.jpg
nso_0452_17655,-,FLP#8067,16Mar1996,15.0,58.0,0.0,nso_0452_17655.fts.gz,nso_0452_17655.jpg
nso_0452_18832,-,FLP#8067,20Mar1996,19.0,0.0,5.0,nso_0452_18832.fts.gz,nso_0452_18832.jpg
nso_0452_20009,-,FLP#8067,27Mar1996,19.0,48.0,0.0,nso_0452_20009.fts.gz,nso_0452_20009.jpg
nso_0452_21186,-,FLP#8067,31Mar1996,20.0,22.0,0.0,nso_0452_21186.fts.gz,nso_0452_21186.jpg
nso_0452_22363,-,FLP#8067,6Apr1996,15.0,38.0,0.0,nso_0452_22363.fts.gz,nso_0452_22363.jpg
nso_0453_01086,,,,,,,nso_0453_01086.fts.gz,nso_0453_01086.jpg
nso_0453_01170,-,FLP#8068,15Apr1996,17.0,26.0,5.0,nso_0453_01170.fts.gz,nso_0453_01170.jpg
nso_0453_02172,,,,,,,nso_0453_02172.fts.gz,nso_0453_02172.jpg
nso_0453_02340,-,FLP#8068,19Apr1996,18.0,40.0,5.0,nso_0453_02340.fts.gz,nso_0453_02340.jpg
nso_0453_03258,,,,,,,nso_0453_03258.fts.gz,nso_0453_03258.jpg
nso_0453_03510,-,FLP#8068,22Apr1996,22.0,0.0,0.0,nso_0453_03510.fts.gz,nso_0453_03510.jpg
nso_0453_04344,,,,,,,nso_0453_04344.fts.gz,nso_0453_04344.jpg
nso_0453_04680,-,FLP#8068,27Apr1996,18.0,22.0,0.0,nso_0453_04680.fts.gz,nso_0453_04680.jpg
nso_0453_05430,,,,,,,nso_0453_05430.fts.gz,nso_0453_05430.jpg
nso_0453_05850,-,FLP#8068,30Apr1996,19.0,50.0,5.0,nso_0453_05850.fts.gz,nso_0453_05850.jpg
nso_0453_06516,,,,,,,nso_0453_06516.fts.gz,nso_0453_06516.jpg
nso_0453_07020,-,FLP#8068,3May1996,18.0,44.0,0.0,nso_0453_07020.fts.gz,nso_0453_07020.jpg
nso_0453_07602,,,,,,,nso_0453_07602.fts.gz,nso_0453_07602.jpg
nso_0453_08190,-,FLP#8069,6May1996,18.0,56.0,0.0,nso_0453_08190.fts.gz,nso_0453_08190.jpg
nso_0453_08688,,,,,,,nso_0453_08688.fts.gz,nso_0453_08688.jpg
nso_0453_09360,-,FLP#8069,10May1996,21.0,52.0,0.0,nso_0453_09360.fts.gz,nso_0453_09360.jpg
nso_0453_09774,,,,,,,nso_0453_09774.fts.gz,nso_0453_09774.jpg
nso_0453_10530,-,FLP#8069,13May1996,23.0,0.0,5.0,nso_0453_10530.fts.gz,nso_0453_10530.jpg
nso_0453_10860,,,,,,,nso_0453_10860.fts.gz,nso_0453_10860.jpg
nso_0453_11700,-,FLP#8069,16May1996,22.0,8.0,5.0,nso_0453_11700.fts.gz,nso_0453_11700.jpg
nso_0453_11946,,,,,,,nso_0453_11946.fts.gz,nso_0453_11946.jpg
nso_0453_12870,-,FLP#8069,21May1996,19.0,18.0,0.0,nso_0453_12870.fts.gz,nso_0453_12870.jpg
nso_0453_13032,,,,,,,nso_0453_13032.fts.gz,nso_0453_13032.jpg
nso_0453_14040,-,-,24May1996,16,38,-,nso_0453_14040.fts.gz,nso_0453_14040.jpg
nso_0453_14118,,,,,,,nso_0453_14118.fts.gz,nso_0453_14118.jpg
nso_0453_15204,,,,,,,nso_0453_15204.fts.gz,nso_0453_15204.jpg
nso_0453_15210,-,FLP#8069,29May1996,19.0,40.0,5.0,nso_0453_15210.fts.gz,nso_0453_15210.jpg
nso_0453_16290,,,,,,,nso_0453_16290.fts.gz,nso_0453_16290.jpg
nso_0453_16380,-,FLP#8070,2Jun1996,16.0,2.0,5.0,nso_0453_16380.fts.gz,nso_0453_16380.jpg
nso_0453_17376,,,,,,,nso_0453_17376.fts.gz,nso_0453_17376.jpg
nso_0453_17550,-,FLP#8070,5Jun1996,19.0,26.0,5.0,nso_0453_17550.fts.gz,nso_0453_17550.jpg
nso_0453_18462,,,,,,,nso_0453_18462.fts.gz,nso_0453_18462.jpg
nso_0453_18720,-,FLP#8070,9Jun1996,18.0,6.0,5.0,nso_0453_18720.fts.gz,nso_0453_18720.jpg
nso_0453_19548,,,,,,,nso_0453_19548.fts.gz,nso_0453_19548.jpg
nso_0453_19890,-,FLP#8070,16Jun1996,12.0,56.0,0.0,nso_0453_19890.fts.gz,nso_0453_19890.jpg
nso_0453_20634,,,,,,,nso_0453_20634.fts.gz,nso_0453_20634.jpg
nso_0453_21060,-,FLP#8070,15Jun1996,23.0,4.0,5.0,nso_0453_21060.fts.gz,nso_0453_21060.jpg
nso_0453_21720,,,,,,,nso_0453_21720.fts.gz,nso_0453_21720.jpg
nso_0453_22230,-,FLP#8070,23Jun1996,17.0,58.0,5.0,nso_0453_22230.fts.gz,nso_0453_22230.jpg
nso_0453_23400,-,FLP#8070,26Jun1996,22.0,10.0,5.0,nso_0453_23400.fts.gz,nso_0453_23400.jpg
nso_0454_01139,-,FLP#8071,9Jul1996,18.0,50.0,5.0,nso_0454_01139.fts.gz,nso_0454_01139.jpg
nso_0454_02278,-,FLP#8071,17Jul1996,14.0,24.0,0.0,nso_0454_02278.fts.gz,nso_0454_02278.jpg
nso_0454_03417,-,FLP#8071,22Jul1996,21.0,58.0,55.0,nso_0454_03417.fts.gz,nso_0454_03417.jpg
nso_0454_04556,-,FLP#8071,26Jul1996,18.0,16.0,35.0,nso_0454_04556.fts.gz,nso_0454_04556.jpg
nso_0454_05695,-,FLP#8071,3Aug1996,13.0,44.0,0.0,nso_0454_05695.fts.gz,nso_0454_05695.jpg
nso_0454_06834,-,FLP#8071,9Aug1996,14.0,6.0,0.0,nso_0454_06834.fts.gz,nso_0454_06834.jpg
nso_0454_07973,-,FLP#8071,13Aug1996,19.0,14.0,0.0,nso_0454_07973.fts.gz,nso_0454_07973.jpg
nso_0454_09112,-,FLP#8072,17Aug1996,23.0,9.0,40.0,nso_0454_09112.fts.gz,nso_0454_09112.jpg
nso_0454_10251,-,FLP#8072,27Aug1996,13.0,20.0,5.0,nso_0454_10251.fts.gz,nso_0454_10251.jpg
nso_0454_11390,-,FLP#8072,3Sep1996,19.0,50.0,5.0,nso_0454_11390.fts.gz,nso_0454_11390.jpg
nso_0454_12529,-,FLP#8072,10Sep1996,20.0,2.0,0.0,nso_0454_12529.fts.gz,nso_0454_12529.jpg
nso_0454_13668,-,FLP#8072,17Sep1996,23.0,46.0,0.0,nso_0454_13668.fts.gz,nso_0454_13668.jpg
nso_0454_14807,-,FLP#8072,21Sep1996,14.0,22.0,0.0,nso_0454_14807.fts.gz,nso_0454_14807.jpg
nso_0454_15946,-,FLP#8073,27Sep1996,15.0,25.0,10.0,nso_0454_15946.fts.gz,nso_0454_15946.jpg
nso_0454_17085,-,FLP#8073,30Sep1996,16.0,38.0,10.0,nso_0454_17085.fts.gz,nso_0454_17085.jpg
nso_0454_18224,-,FLP#8073,3Oct1996,15.0,14.0,0.0,nso_0454_18224.fts.gz,nso_0454_18224.jpg
nso_0454_19363,-,FLP#8073,8Oct1996,17.0,4.0,0.0,nso_0454_19363.fts.gz,nso_0454_19363.jpg
nso_0454_20502,-,FLP#8073,11Oct1996,15.0,0.0,0.0,nso_0454_20502.fts.gz,nso_0454_20502.jpg
nso_0454_21641,-,FLP#8073,14Oct1996,14.0,46.0,0.0,nso_0454_21641.fts.gz,nso_0454_21641.jpg
nso_0454_22780,-,FLP#8073,17Oct1996,16.0,46.0,10.0,nso_0454_22780.fts.gz,nso_0454_22780.jpg
nso_0455_01194,-,FLP#8074,23Oct1996,15.0,16.0,0.0,nso_0455_01194.fts.gz,nso_0455_01194.jpg
nso_0455_02388,-,FLP#8074,29Oct1996,22.0,0.0,0.0,nso_0455_02388.fts.gz,nso_0455_02388.jpg
nso_0455_03582,-,FLP#8074,4Nov1996,19.0,28.0,5.0,nso_0455_03582.fts.gz,nso_0455_03582.jpg
nso_0455_04776,-,FLP#8074,8Nov1996,17.0,35.0,10.0,nso_0455_04776.fts.gz,nso_0455_04776.jpg
nso_0455_05970,-,FLP#8074,11Nov1996,16.0,0.0,10.0,nso_0455_05970.fts.gz,nso_0455_05970.jpg
nso_0455_07164,-,FLP#8074,11Nov1996,16.0,0.0,10.0,nso_0455_07164.fts.gz,nso_0455_07164.jpg
nso_0455_08358,-,FLP#8075,20Nov1996,15.0,18.0,0.0,nso_0455_08358.fts.gz,nso_0455_08358.jpg
nso_0455_09552,-,FLP#8075,24Nov1996,18.0,34.0,0.0,nso_0455_09552.fts.gz,nso_0455_09552.jpg
nso_0455_10746,-,FLP#8075,2Dec1996,15.0,52.0,0.0,nso_0455_10746.fts.gz,nso_0455_10746.jpg
nso_0455_11940,-,FLP#8075,7Dec1996,21.0,52.0,0.0,nso_0455_11940.fts.gz,nso_0455_11940.jpg
nso_0455_13134,-,FLP#8075,11Dec1996,18.0,34.0,0.0,nso_0455_13134.fts.gz,nso_0455_13134.jpg
nso_0455_14328,-,FLP#8075,14Dec1996,19.0,2.0,0.0,nso_0455_14328.fts.gz,nso_0455_14328.jpg
nso_0455_15522,-,FLP#8075,19Dec1996,15.0,5.0,10.0,nso_0455_15522.fts.gz,nso_0455_15522.jpg
nso_0455_16716,-,FLP#8076,23Dec1996,22.0,42.0,0.0,nso_0455_16716.fts.gz,nso_0455_16716.jpg
nso_0455_17910,-,FLP#8076,29Dec1996,18.0,48.0,0.0,nso_0455_17910.fts.gz,nso_0455_17910.jpg
nso_0455_19104,-,FLP#8076,3Jan1997,19.0,18.0,0.0,nso_0455_19104.fts.gz,nso_0455_19104.jpg
nso_0455_20298,-,FLP#8076,10Jan1997,22.0,15.0,10.0,nso_0455_20298.fts.gz,nso_0455_20298.jpg
nso_0455_21492,-,FLP#8076,24Jan1997,15.0,26.0,0.0,nso_0455_21492.fts.gz,nso_0455_21492.jpg
nso_0455_22686,-,FLP#8076,28Jan1997,21.0,50.0,10.0,nso_0455_22686.fts.gz,nso_0455_22686.jpg
nso_0455_23880,,,,,,,nso_0455_23880.fts.gz,nso_0455_23880.jpg
nso_0456_01184,-,FLP#8077,7Feb1997,22.0,2.0,0.0,nso_0456_01184.fts.gz,nso_0456_01184.jpg
nso_0456_02368,-,FLP#8077,14Feb1997,18.0,42.0,0.0,nso_0456_02368.fts.gz,nso_0456_02368.jpg
nso_0456_03552,-,FLP#8077,20Feb1997,18.0,35.0,10.0,nso_0456_03552.fts.gz,nso_0456_03552.jpg
nso_0456_04736,-,FLP#8077,24Feb1997,15.0,40.0,0.0,nso_0456_04736.fts.gz,nso_0456_04736.jpg
nso_0456_05920,-,FLP#8077,5Mar1997,14.0,12.0,0.0,nso_0456_05920.fts.gz,nso_0456_05920.jpg
nso_0456_07104,-,FLP#8077,8Mar1997,15.0,6.0,0.0,nso_0456_07104.fts.gz,nso_0456_07104.jpg
nso_0456_08288,-,FLP#8078,11Mar1997,17.0,48.0,0.0,nso_0456_08288.fts.gz,nso_0456_08288.jpg
nso_0456_09472,-,FLP#8078,14Mar1997,15.0,50.0,10.0,nso_0456_09472.fts.gz,nso_0456_09472.jpg
nso_0456_10656,-,FLP#8078,16Mar1997,23.0,30.0,5.0,nso_0456_10656.fts.gz,nso_0456_10656.jpg
nso_0456_11840,-,FLP#8078,20Mar1997,14.0,2.0,0.0,nso_0456_11840.fts.gz,nso_0456_11840.jpg
nso_0456_13024,-,FLP#8078,22Mar1997,20.0,10.0,0.0,nso_0456_13024.fts.gz,nso_0456_13024.jpg
nso_0456_14208,-,FLP#8078,27Mar1997,22.0,24.0,0.0,nso_0456_14208.fts.gz,nso_0456_14208.jpg
nso_0456_15392,-,FLP#8078,30Mar1997,20.0,40.0,0.0,nso_0456_15392.fts.gz,nso_0456_15392.jpg
nso_0456_16576,-,FLP#8079,7Apr1997,18.0,50.0,0.0,nso_0456_16576.fts.gz,nso_0456_16576.jpg
nso_0456_17760,-,FLP#8079,10Apr1997,16.0,40.0,0.0,nso_0456_17760.fts.gz,nso_0456_17760.jpg
nso_0456_18944,-,FLP#8079,15Apr1997,14.0,18.0,0.0,nso_0456_18944.fts.gz,nso_0456_18944.jpg
nso_0456_20128,-,FLP#8079,20Apr1997,14.0,22.0,0.0,nso_0456_20128.fts.gz,nso_0456_20128.jpg
nso_0456_21312,-,FLP#8079,27Apr1997,15.0,56.0,0.0,nso_0456_21312.fts.gz,nso_0456_21312.jpg
nso_0456_22496,-,FLP#8079,30Apr1997,20.0,12.0,0.0,nso_0456_22496.fts.gz,nso_0456_22496.jpg
nso_0456_23680,-,FLP#8079,3May1997,20.0,26.0,30.0,nso_0456_23680.fts.gz,nso_0456_23680.jpg
nso_8083_00395,-,FLP#8083,15Jul1997,16.0,2.0,0.0,nso_8083_00395.fts.gz,nso_8083_00395.jpg
nso_8083_00790,-,FLP#8083,16Jul1997,15.0,46.0,0.0,nso_8083_00790.fts.gz,nso_8083_00790.jpg
nso_8083_01185,-,FLP#8083,20Jul1997,16.0,46.0,0.0,nso_8083_01185.fts.gz,nso_8083_01185.jpg
nso_8083_01580,-,FLP#8083,25Jul1997,13.0,20.0,0.0,nso_8083_01580.fts.gz,nso_8083_01580.jpg
nso_8083_01975,-,FLP#8083,26Jul1997,16.0,38.0,10.0,nso_8083_01975.fts.gz,nso_8083_01975.jpg
nso_8083_02370,-,FLP#8083,27Jul1997,18.0,4.0,0.0,nso_8083_02370.fts.gz,nso_8083_02370.jpg
